Code,Intitule,Unite,Value,Year,Region,Ressource_type
CR6,Électricité,ktep,"",2018,Nouvelle Aquitaine,CONSOMMATION
CR6,Électricité,ktep,"",2019,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,599,2014,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,632,2015,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,676,2016,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,650,2017,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,630,2018,Nouvelle Aquitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,636,2019,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,28,2014,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,32,2015,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,33,2016,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,36,2017,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,36,2018,Nouvelle Aquitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,38,2019,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1830,2014,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1816,2015,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1801,2016,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1819,2017,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1814,2018,Nouvelle Aquitaine,CONSOMMATION
CTE1,Tertiaire,ktep,1798,2019,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,302,2014,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,309,2015,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,266,2016,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,286,2017,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,275,2018,Nouvelle Aquitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,273,2019,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2014,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2015,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2016,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2017,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2018,Nouvelle Aquitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2019,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,508,2014,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,451,2015,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,456,2016,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,458,2017,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,455,2018,Nouvelle Aquitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,454,2019,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2014,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2015,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2016,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2017,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2018,Nouvelle Aquitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2019,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,953,2014,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,982,2015,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2016,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2017,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2018,Nouvelle Aquitaine,CONSOMMATION
CTE6,Électricité,ktep,994,2019,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,55,2014,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,61,2015,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,52,2016,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,52,2017,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,54,2018,Nouvelle Aquitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,55,2019,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,13,2014,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,13,2015,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,19,2016,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,20,2017,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,19,2018,Nouvelle Aquitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,23,2019,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,4914,2014,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,4962,2015,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,5031,2016,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,5048,2017,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,4974,2018,Nouvelle Aquitaine,CONSOMMATION
CTR1,Transport,ktep,4981,2019,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,524,2014,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,507,2015,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,493,2016,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,481,2017,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,400,2018,Nouvelle Aquitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,440,2019,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,45,2014,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,44,2015,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,42,2016,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,41,2017,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,34,2018,Nouvelle Aquitaine,CONSOMMATION
CTR11,Électricité,ktep,38,2019,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2014,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2015,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2016,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2017,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2018,Nouvelle Aquitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2019,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,317,2014,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,322,2015,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,324,2016,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,339,2017,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,340,2018,Nouvelle Aquitaine,CONSOMMATION
CTR3,Biocarburants,ktep,348,2019,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,724,2014,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,745,2015,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,772,2016,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,805,2017,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,849,2018,Nouvelle Aquitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,912,2019,Nouvelle Aquitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2014,Nouvelle Aquitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2015,Nouvelle Aquitaine,CONSOMMATION
